NOTA_CN,NOTA_MT,NOTA_LC,NOTA_CH,NOTA_REDACAO,nota_final
537.8,621.2,502.5,541.5,580.0,556.6
484.7,870.3,628.4,688.7,920.0,718.4200000000001
553.0,558.8,521.6,554.2,660.0,569.5200000000001
663.8,649.0,558.2,566.2,940.0,675.4399999999999
393.0,449.1,443.1,561.8,620.0,493.4
519.6,633.5,572.9,609.0,640.0,595.0
528.7,614.5,487.2,415.0,540.0,517.08
659.3,762.9,627.8,650.6,880.0,716.12
465.3,627.8,601.8,466.2,720.0,576.22
668.5,828.3,649.7,702.2,900.0,749.74
380.9,414.0,576.8,408.3,640.0,484.0
402.4,461.2,455.0,555.9,480.0,470.9
502.8,600.5,561.1,552.5,600.0,563.38
491.4,576.8,480.2,471.4,620.0,527.9599999999999
526.0,691.3,589.1,620.3,740.0,633.3399999999999
602.5,726.8,604.0,638.1,900.0,694.28
558.8,631.5,515.8,496.8,920.0,624.58
536.8,607.2,620.0,654.0,900.0,663.6
521.4,637.7,623.5,655.6,840.0,655.64
433.8,429.6,526.3,391.3,560.0,468.2
594.7,711.0,521.9,650.9,540.0,603.7
630.3,709.7,557.8,631.5,760.0,657.86
601.8,706.7,568.1,631.9,840.0,669.7
590.3,698.6,557.7,642.6,780.0,653.84
620.4,599.3,511.9,574.0,620.0,585.12
607.0,673.8,534.3,590.6,740.0,629.14
429.8,549.5,499.5,496.1,640.0,522.98
573.0,651.7,561.8,596.9,680.0,612.6800000000001
481.9,761.8,544.2,597.1,920.0,661.0
459.7,668.5,573.1,526.3,660.0,577.5200000000001
514.4,493.5,526.0,578.4,540.0,530.46
562.3,535.0,654.2,649.7,680.0,616.24
592.5,685.4,579.6,634.8,820.0,662.46
418.2,401.2,322.8,360.2,380.0,376.48
598.0,564.8,549.9,711.4,660.0,616.8199999999999
596.3,452.6,507.4,383.6,660.0,519.98
511.5,548.3,601.2,633.0,920.0,642.8
564.4,488.4,587.0,726.2,620.0,597.2
448.3,458.7,492.5,380.9,0.0,356.08000000000004
631.9,684.5,582.5,604.7,880.0,676.72
578.0,710.3,561.2,595.9,880.0,665.08
466.5,534.1,535.8,526.8,800.0,572.64
378.4,495.2,432.2,404.2,560.0,454.0
524.6,572.6,561.9,627.9,900.0,637.4
571.9,536.0,591.7,678.4,700.0,615.6
609.1,624.3,550.2,616.2,820.0,643.96
511.2,415.1,451.7,546.9,580.0,500.98
569.9,722.5,529.8,552.2,860.0,646.88
559.8,595.7,582.7,612.9,620.0,594.22
655.4,721.0,608.8,594.9,680.0,652.02
607.5,715.0,640.4,654.6,900.0,703.5
753.4,883.2,717.6,783.9,840.0,795.62
600.3,426.7,528.3,540.7,420.0,503.2
611.7,721.3,614.3,582.3,720.0,649.92
591.5,560.4,528.3,509.7,640.0,565.98
488.9,433.3,564.2,587.9,720.0,558.86
595.0,587.7,561.8,641.0,860.0,649.1
441.1,567.0,505.6,522.7,540.0,515.28
509.9,611.6,525.8,519.2,560.0,545.3
534.8,631.6,601.1,632.0,900.0,659.9
457.6,455.5,529.5,612.5,560.0,523.02
567.4,482.1,445.5,366.0,500.0,472.2
539.6,584.1,557.6,607.2,660.0,589.7
474.2,526.0,462.6,395.6,400.0,451.68
506.8,556.0,532.8,526.2,800.0,584.36
469.2,449.1,496.7,559.6,480.0,490.91999999999996
597.2,520.2,620.3,638.1,520.0,579.1600000000001
504.2,393.9,544.2,581.4,560.0,516.74
522.6,667.2,509.7,566.1,640.0,581.1200000000001
476.4,571.6,578.9,620.3,680.0,585.4399999999999
533.0,597.8,608.8,581.2,580.0,580.1600000000001
508.4,451.8,482.6,452.2,0.0,379.00000000000006
618.2,706.0,512.5,584.7,660.0,616.28
657.4,727.8,643.2,727.2,700.0,691.12
448.2,676.3,455.1,522.0,840.0,588.3199999999999
410.4,478.8,514.3,514.4,580.0,499.58000000000004
458.0,418.2,470.5,555.5,620.0,504.43999999999994
448.0,438.3,584.1,601.5,600.0,534.38
691.2,824.0,629.7,697.5,920.0,752.48
542.3,634.0,548.9,576.9,640.0,588.42
570.9,539.4,578.4,624.9,620.0,586.72
648.1,776.0,560.8,641.9,680.0,661.3599999999999
416.4,420.7,400.9,453.0,420.0,422.2
463.2,402.7,417.2,385.3,440.0,421.67999999999995
389.4,374.0,401.5,398.6,360.0,384.7
562.3,666.3,606.2,626.2,680.0,628.2
588.7,649.8,573.8,592.2,460.0,572.9
606.1,654.8,633.5,674.1,880.0,689.7
418.5,362.6,465.2,571.9,600.0,483.64
576.2,462.0,548.9,564.6,640.0,558.3399999999999
474.2,615.3,472.8,487.1,480.0,505.88
492.6,421.0,529.9,538.3,320.0,460.36
400.9,489.5,528.0,494.3,640.0,510.53999999999996
584.1,652.2,690.7,691.4,880.0,699.6800000000001
586.9,708.6,622.4,645.8,720.0,656.74
492.8,436.0,571.8,603.6,660.0,552.8399999999999
598.5,484.4,597.5,640.4,720.0,608.1600000000001
624.7,725.8,617.7,676.3,760.0,680.9
386.2,599.4,424.4,384.5,0.0,358.9
459.8,511.4,478.5,528.4,560.0,507.62
575.9,611.3,516.9,440.0,740.0,576.8199999999999
460.8,514.8,512.0,519.8,600.0,521.4799999999999
630.8,688.7,655.2,709.9,940.0,724.92
447.4,531.1,483.6,518.4,620.0,520.1
401.3,663.0,534.5,559.2,560.0,543.6
579.1,671.1,564.4,676.4,780.0,654.2
575.0,600.9,484.3,476.3,440.0,515.3
549.6,454.4,551.2,540.4,820.0,583.12
580.7,417.2,553.8,534.2,760.0,569.1800000000001
389.2,412.9,382.3,396.0,480.0,412.0799999999999
426.2,636.1,531.1,518.5,580.0,538.38
477.6,681.4,579.7,546.8,700.0,597.1
470.4,524.9,496.5,527.3,380.0,479.82
453.0,434.4,525.0,514.9,580.0,501.46000000000004
644.8,690.9,551.0,617.1,880.0,676.76
499.3,571.7,507.8,488.9,740.0,561.54
507.2,425.0,505.8,498.9,580.0,503.38
409.3,539.2,407.5,448.9,520.0,464.98
662.0,712.6,613.8,685.6,680.0,670.8
528.0,585.5,546.0,564.8,860.0,616.86
568.3,624.4,579.1,597.6,560.0,585.8799999999999
520.7,633.0,627.8,636.7,600.0,603.64
562.8,648.1,582.8,610.8,800.0,640.9
406.0,423.5,379.9,370.2,420.0,399.92
498.4,405.8,540.8,587.4,580.0,522.48
552.9,595.6,560.7,611.7,740.0,612.1800000000001
563.3,691.9,518.5,518.9,760.0,610.52
360.8,475.3,491.1,556.5,540.0,484.73999999999995
550.8,622.7,545.9,492.0,560.0,554.28
517.5,447.1,486.8,601.4,620.0,534.5600000000001
486.9,602.6,511.7,624.7,0.0,445.18
381.7,362.2,483.2,471.8,760.0,491.7799999999999
669.9,689.9,668.6,690.2,880.0,719.72
443.4,547.4,520.1,557.4,680.0,549.6600000000001
572.6,535.7,505.0,531.7,480.0,525.0
499.7,445.6,522.5,516.2,520.0,500.8
521.8,579.5,603.4,649.1,720.0,614.76
437.6,521.0,459.8,458.1,620.0,499.3
456.6,518.5,472.9,419.0,440.0,461.4
360.7,424.4,446.6,471.3,480.0,436.6
379.5,452.8,411.4,387.5,240.0,374.23999999999995
388.6,434.0,473.6,441.6,360.0,419.56000000000006
531.9,656.5,510.7,391.8,440.0,506.18
503.9,526.9,472.1,420.9,0.0,384.76000000000005
450.8,416.8,472.2,521.6,720.0,516.28
486.5,652.8,414.6,636.7,520.0,542.1200000000001
469.9,398.0,508.0,562.2,580.0,503.62000000000006
510.6,467.0,648.1,625.7,660.0,582.28
609.4,678.6,610.5,710.6,840.0,689.8199999999999
750.3,850.6,703.5,796.4,900.0,800.1600000000001
568.3,720.8,601.3,662.8,940.0,698.64
558.5,636.4,587.2,594.2,780.0,631.26
547.8,703.5,601.6,566.8,600.0,603.9399999999999
512.7,680.1,397.0,640.6,840.0,614.08
585.5,687.7,556.7,585.8,620.0,607.14
563.8,708.8,535.7,590.4,560.0,591.74
519.6,526.2,554.0,578.9,700.0,575.74
556.7,540.5,539.3,559.9,560.0,551.28
468.1,610.5,596.0,614.7,800.0,617.86
592.7,558.8,580.6,590.9,780.0,620.6
491.0,541.8,451.5,553.5,0.0,407.56
438.0,697.6,579.5,645.1,640.0,600.04
509.5,559.1,526.9,540.5,580.0,543.2
464.5,419.6,516.7,578.2,640.0,523.8
620.2,758.6,621.8,629.1,920.0,709.94
534.0,674.4,546.8,626.4,760.0,628.3199999999999
463.4,478.4,533.6,471.6,600.0,509.4
580.2,575.7,623.9,663.5,560.0,600.6600000000001
506.5,714.6,581.8,516.3,840.0,631.8399999999999
522.0,654.5,595.0,582.6,660.0,602.8199999999999
620.4,583.4,528.6,588.7,720.0,608.22
698.4,739.6,632.6,627.3,820.0,703.5799999999999
594.0,737.5,614.8,643.4,820.0,681.9399999999999
539.1,442.3,531.0,502.5,920.0,586.98
607.8,714.5,558.3,605.4,720.0,641.2
455.6,510.2,519.4,498.5,720.0,540.74
390.3,481.3,332.3,392.9,340.0,387.36
494.7,537.5,479.7,369.1,640.0,504.2
429.5,363.7,387.5,462.6,460.0,420.66
504.0,508.0,562.4,730.1,600.0,580.9
425.3,374.9,514.4,357.7,740.0,482.46000000000004
550.6,549.1,568.2,506.7,660.0,566.92
575.1,613.5,599.0,618.5,620.0,605.22
472.7,549.4,478.1,544.0,600.0,528.8399999999999
551.6,508.4,573.1,567.0,660.0,572.02
616.5,667.2,594.9,703.7,860.0,688.46
568.0,601.1,608.6,657.7,760.0,639.0799999999999
400.5,499.6,454.0,415.8,440.0,441.9799999999999
376.0,449.8,483.7,464.9,560.0,466.88
394.4,382.4,448.6,349.8,460.0,407.04
625.5,566.6,496.2,618.5,460.0,553.36
545.7,415.5,471.3,455.1,700.0,517.52
497.9,457.8,475.8,372.8,340.0,428.86
422.7,500.1,604.2,577.4,640.0,548.88
463.2,539.7,567.2,639.1,500.0,541.84
731.5,831.5,682.8,732.6,940.0,783.6800000000001
570.2,617.9,560.0,581.5,620.0,589.92
578.1,724.1,596.1,635.0,660.0,638.6600000000001
448.0,664.3,500.1,546.4,520.0,535.76
492.6,648.4,547.3,595.2,860.0,628.7
542.4,639.9,526.1,605.2,820.0,626.72
363.0,601.3,558.6,557.2,600.0,536.0200000000001
568.0,828.6,607.7,573.2,680.0,651.5
485.7,482.8,399.3,452.7,580.0,480.1
591.8,605.9,571.4,611.8,640.0,604.18
573.7,564.5,552.4,537.3,960.0,637.5799999999999
513.6,531.3,524.0,501.1,560.0,526.0
575.8,648.6,518.7,607.8,600.0,590.1800000000001
508.6,608.0,447.3,395.7,520.0,495.91999999999996
425.4,501.1,528.5,513.8,600.0,513.76
545.1,650.4,513.8,605.1,800.0,622.88
436.2,652.1,493.9,535.1,840.0,591.4599999999999
509.2,483.3,539.3,597.8,400.0,505.91999999999996
378.0,520.2,563.4,473.6,600.0,507.03999999999996
576.3,659.1,590.4,610.4,700.0,627.24
568.5,489.9,528.2,521.3,480.0,517.58
530.1,511.6,484.1,562.0,320.0,481.56000000000006
705.6,770.4,659.2,724.0,760.0,723.8399999999999
592.9,673.7,606.6,669.8,640.0,636.6
450.5,387.7,449.8,510.7,580.0,475.73999999999995
652.9,771.5,654.0,654.1,720.0,690.5
617.3,655.0,638.8,661.9,620.0,638.6
617.6,600.6,545.3,645.9,740.0,629.88
365.4,489.1,339.2,404.4,620.0,443.62
466.4,546.3,348.1,559.2,800.0,544.0
565.3,662.6,631.9,630.3,800.0,658.0200000000001
419.1,618.2,495.6,536.3,540.0,521.8399999999999
431.3,584.7,488.0,511.1,800.0,563.02
553.4,549.0,509.1,422.5,600.0,526.8
663.0,744.9,617.8,678.3,840.0,708.8
387.4,454.7,482.3,374.7,440.0,427.82
451.7,458.5,431.8,515.8,640.0,499.56000000000006
580.1,745.8,470.3,577.6,680.0,610.76
589.8,661.7,539.3,633.2,760.0,636.8
605.9,757.2,612.2,664.4,700.0,667.9399999999999
476.6,504.0,487.8,587.3,640.0,539.14
600.2,669.7,616.0,657.1,720.0,652.6
503.0,531.0,503.8,532.4,540.0,522.04
458.2,523.1,416.0,398.8,280.0,415.21999999999997
545.6,673.5,529.0,615.6,960.0,664.74
504.2,552.3,492.5,510.2,580.0,527.8399999999999
469.1,465.2,594.1,626.0,780.0,586.88
531.7,638.8,579.7,588.2,640.0,595.6800000000001
554.6,663.2,599.0,633.2,840.0,658.0
419.9,465.7,496.7,525.5,500.0,481.56000000000006
558.7,737.4,584.3,612.4,660.0,630.56
419.8,575.4,497.8,579.9,520.0,518.58
475.6,500.0,539.1,530.3,520.0,513.0
594.0,717.4,581.7,660.3,840.0,678.6800000000001
379.1,448.6,497.0,479.9,560.0,472.91999999999996
541.2,626.2,559.5,619.9,680.0,605.36
702.0,803.7,446.6,609.0,740.0,660.26
514.7,506.1,570.4,564.5,660.0,563.14
676.0,752.5,613.9,683.0,900.0,725.08
602.1,823.8,616.5,701.2,780.0,704.72
471.6,489.0,439.9,525.5,620.0,509.2
693.8,739.9,732.6,774.4,780.0,744.14
492.3,501.8,491.6,499.5,620.0,521.04
581.3,666.4,587.0,610.4,700.0,629.02
469.8,724.6,611.7,664.5,960.0,686.1200000000001
545.6,594.9,544.3,446.8,620.0,550.3199999999999
539.1,652.3,591.3,627.6,860.0,654.0600000000001
487.6,597.1,533.7,569.1,580.0,553.5
508.7,514.9,579.5,620.4,640.0,572.7
532.7,597.4,513.9,469.4,720.0,566.6800000000001
456.1,597.3,485.7,385.4,880.0,560.9
581.9,755.9,635.1,700.7,840.0,702.72
779.1,717.4,612.0,640.5,880.0,725.8
581.3,439.3,463.0,459.0,760.0,540.52
402.0,375.4,409.7,386.4,0.0,314.7
483.0,741.8,584.4,593.7,760.0,632.5799999999999
411.5,413.1,399.8,476.4,760.0,492.16
579.1,675.1,521.2,578.2,620.0,594.72
572.5,528.3,603.1,565.0,600.0,573.78
652.4,677.0,587.2,596.2,880.0,678.5600000000001
590.0,662.8,625.8,631.2,840.0,669.96
625.0,664.9,579.4,656.7,600.0,625.2
627.6,666.4,586.2,602.7,800.0,656.58
578.4,601.3,302.6,0.0,560.0,408.4599999999999
610.5,693.3,666.6,611.5,880.0,692.38
492.3,654.8,577.8,668.5,640.0,606.68
467.6,495.2,516.5,618.8,520.0,523.62
547.5,626.8,580.2,687.5,900.0,668.4
502.8,513.9,417.5,393.2,560.0,477.48
505.3,668.7,608.1,585.1,640.0,601.4399999999999
446.4,543.7,511.7,394.4,600.0,499.23999999999995
535.7,456.2,482.7,589.7,420.0,496.86
521.4,607.8,519.7,547.0,680.0,575.18
602.0,599.5,491.1,538.3,660.0,578.18
426.0,542.8,397.1,472.7,720.0,511.7200000000001
416.3,529.1,442.7,430.1,420.0,447.64000000000004
404.1,504.5,543.5,497.6,820.0,553.9399999999999
543.7,566.1,556.4,591.1,600.0,571.46
594.0,752.2,636.8,684.3,0.0,533.46
428.5,426.2,539.8,638.7,600.0,526.64
637.5,678.9,645.9,660.3,680.0,660.5200000000001
584.1,677.6,578.8,624.6,740.0,641.02
449.2,553.4,538.8,709.6,580.0,566.2
482.8,600.5,542.4,542.5,620.0,557.64
414.2,588.1,510.4,565.4,580.0,531.62
595.9,685.1,570.6,604.2,760.0,643.1600000000001
690.1,750.3,617.7,611.5,800.0,693.9200000000001
469.3,566.3,446.9,494.6,520.0,499.41999999999996
541.3,683.0,536.1,593.9,760.0,622.86
500.5,447.2,518.7,480.8,640.0,517.4399999999999
636.6,793.9,581.5,639.7,780.0,686.3399999999999
643.9,728.3,583.6,654.9,620.0,646.14
605.6,792.5,623.2,676.4,900.0,719.54
498.9,559.0,611.0,657.1,600.0,585.2
593.5,628.4,615.9,666.3,640.0,628.82
539.0,725.5,582.1,541.4,920.0,661.6
559.6,594.7,549.4,600.5,660.0,592.84
381.1,392.3,464.7,411.4,640.0,457.9
577.1,687.4,553.6,481.0,620.0,583.8199999999999
598.2,370.1,423.4,594.3,480.0,493.2
458.9,709.0,611.9,583.8,480.0,568.72
416.5,507.4,384.0,455.9,560.0,464.76000000000005
472.6,492.5,612.9,690.7,800.0,613.74
458.2,649.0,561.3,555.9,540.0,552.88
537.3,577.2,536.4,545.3,680.0,575.24
569.1,675.5,617.6,646.6,880.0,677.76
439.6,556.6,504.8,557.9,640.0,539.78
556.9,508.3,551.9,619.9,720.0,591.4
501.8,664.0,570.0,520.2,740.0,599.2
597.4,613.5,472.6,514.7,680.0,575.64
462.2,556.0,527.7,533.8,640.0,543.9399999999999
359.0,581.1,437.0,403.4,600.0,476.1
632.0,647.3,582.9,677.7,740.0,655.9799999999999
570.2,678.1,621.7,637.8,880.0,677.5600000000001
523.0,728.3,561.0,650.4,920.0,676.54
443.9,688.0,574.4,496.5,580.0,556.5600000000001
442.9,449.5,464.8,488.4,480.0,465.12
610.9,636.7,610.3,659.1,840.0,671.4
556.3,810.2,517.5,649.6,840.0,674.72
676.1,840.0,624.3,660.0,620.0,684.0799999999999
488.1,463.9,503.8,510.6,880.0,569.28
441.6,443.0,405.8,421.8,480.0,438.43999999999994
604.7,659.2,622.7,635.7,760.0,656.46
585.8,594.9,562.6,415.3,580.0,547.72
443.4,475.0,418.1,436.7,540.0,462.64
538.7,672.2,638.0,610.9,880.0,667.96
722.0,719.6,603.9,690.6,880.0,723.22
425.6,630.9,541.2,553.0,560.0,542.14
515.0,642.7,532.2,387.1,720.0,559.4
536.5,449.6,602.4,555.1,840.0,596.72
543.2,420.4,598.6,573.2,600.0,547.08
471.3,675.5,547.1,563.9,920.0,635.5600000000001
495.3,581.9,450.4,491.6,600.0,523.8399999999999
525.4,748.4,551.4,626.5,680.0,626.3399999999999
588.1,601.6,452.2,495.9,680.0,563.5600000000001
582.5,652.6,638.7,668.1,900.0,688.38
501.4,545.0,445.5,541.4,600.0,526.6600000000001
613.2,754.2,550.9,604.6,660.0,636.58
557.8,438.8,569.0,555.4,640.0,552.2
512.5,465.0,465.8,367.4,700.0,502.14
386.3,443.8,396.3,438.7,480.0,429.0200000000001
689.3,789.9,672.2,674.8,900.0,745.24
597.8,819.7,657.4,688.2,960.0,744.6200000000001
562.0,648.6,603.2,651.9,720.0,637.14
639.1,793.3,641.2,713.2,920.0,741.36
348.1,376.0,412.1,540.9,560.0,447.41999999999996
739.6,754.9,679.8,707.9,840.0,744.44
636.2,700.4,538.2,598.0,880.0,670.5600000000001
634.1,761.9,613.7,616.2,360.0,597.1800000000001
544.6,580.7,555.4,545.0,520.0,549.1400000000001
561.5,638.1,593.2,597.8,620.0,602.12
427.7,386.1,355.9,411.6,300.0,376.25999999999993
482.6,498.1,520.5,535.5,640.0,535.3399999999999
502.3,574.3,543.0,466.6,800.0,577.24
431.3,377.1,372.2,367.7,300.0,369.66
615.9,735.4,570.6,596.5,600.0,623.6800000000001
686.4,807.1,626.5,698.3,800.0,723.6600000000001
609.8,739.4,598.4,607.3,680.0,646.9799999999999
395.5,406.0,382.0,420.2,460.0,412.73999999999995
504.7,585.2,575.9,634.7,740.0,608.1
617.6,672.3,625.9,721.8,920.0,711.5200000000001
572.4,590.8,538.7,610.0,680.0,598.3799999999999
437.3,549.3,557.5,563.7,600.0,541.5600000000001
664.6,703.2,613.5,731.6,680.0,678.58
598.8,593.2,622.3,598.3,660.0,614.52
521.7,673.9,609.5,613.9,660.0,615.8
469.8,547.5,516.8,538.1,600.0,534.4399999999999
649.3,734.3,632.4,670.5,840.0,705.3
409.3,366.7,430.7,487.5,520.0,442.84
523.4,516.7,536.2,498.3,700.0,554.92
609.6,534.5,543.0,543.9,620.0,570.2
462.9,475.4,516.2,616.5,600.0,534.2
524.5,569.5,492.4,438.3,580.0,520.9399999999999
430.3,537.6,452.6,533.1,760.0,542.72
558.9,486.0,536.8,546.8,640.0,553.7
391.8,488.3,444.5,468.1,560.0,470.53999999999996
456.6,556.2,468.3,460.8,520.0,492.38
506.6,554.3,543.7,558.4,600.0,552.6
608.3,658.4,641.8,710.2,880.0,699.74
486.9,525.2,481.4,555.1,800.0,569.72
534.0,592.4,536.5,440.5,340.0,488.68
692.1,723.7,584.9,639.9,840.0,696.1200000000001
469.1,406.0,556.2,541.5,580.0,510.56000000000006
511.5,581.2,582.9,552.6,480.0,541.64
446.9,473.8,485.9,534.4,620.0,512.2
497.2,554.5,519.7,594.7,620.0,557.22
492.8,445.0,318.9,347.6,500.0,420.85999999999996
495.5,510.9,574.6,421.1,760.0,552.42
515.6,660.2,543.6,430.8,500.0,530.0400000000001
468.9,643.8,596.3,625.7,600.0,586.9399999999999
568.4,591.0,581.4,594.7,800.0,627.1
381.2,498.5,375.7,438.1,380.0,414.7
526.9,720.2,571.6,660.8,760.0,647.9
588.3,638.5,483.5,486.0,560.0,551.26
510.2,422.6,595.4,593.0,620.0,548.24
615.1,644.3,618.4,652.0,500.0,605.96
392.5,428.3,394.0,516.1,560.0,458.18
571.8,763.9,573.1,605.2,840.0,670.8
381.9,429.5,322.0,418.0,620.0,434.28000000000003
607.8,731.7,618.2,696.8,900.0,710.9
574.8,625.2,622.5,572.4,760.0,630.98
573.7,701.0,573.7,594.5,720.0,632.58
630.1,665.3,630.5,721.4,880.0,705.46
580.0,640.6,515.7,529.5,600.0,573.1600000000001
447.7,490.4,536.4,549.6,620.0,528.8199999999999
414.7,434.6,550.1,529.0,560.0,497.68
566.3,726.7,626.7,625.8,720.0,653.1
491.2,685.3,510.8,558.2,520.0,553.1
617.8,722.6,451.1,547.2,720.0,611.74
508.0,654.9,553.4,552.8,620.0,577.82
396.3,589.6,507.6,548.6,720.0,552.42
576.8,563.5,525.6,493.0,780.0,587.78
612.0,723.0,613.7,601.5,840.0,678.04
548.0,697.3,619.0,663.0,760.0,657.46
547.9,480.6,552.6,522.1,660.0,552.64
479.3,599.3,492.6,483.8,900.0,591.0
383.8,399.1,530.3,530.1,520.0,472.66
670.4,718.4,554.9,719.9,920.0,716.72
482.7,422.1,524.0,578.8,840.0,569.52
448.8,639.0,557.6,554.3,560.0,551.9399999999999
481.6,494.2,553.6,565.4,580.0,534.96
578.8,709.4,578.0,555.6,660.0,616.3599999999999
488.8,535.6,541.3,580.1,880.0,605.1600000000001
484.2,582.7,585.0,686.8,680.0,603.74
482.0,476.3,500.6,548.4,560.0,513.46
416.9,426.2,475.2,502.8,600.0,484.21999999999997
492.7,661.9,581.1,574.8,760.0,614.1
538.1,717.7,536.1,631.0,760.0,636.58
686.8,866.8,691.8,772.0,900.0,783.4799999999999
596.4,700.4,580.9,628.6,960.0,693.26
543.5,571.0,407.7,489.0,640.0,530.24
586.3,731.3,579.9,635.0,620.0,630.5
491.8,380.9,434.9,387.0,440.0,426.91999999999996
559.8,593.0,548.4,466.2,840.0,601.4799999999999
566.8,558.4,651.5,669.3,720.0,633.2
409.2,485.0,551.2,519.8,440.0,481.03999999999996
403.0,555.4,537.3,571.3,720.0,557.4
585.4,624.4,638.8,581.9,840.0,654.1
571.8,656.3,530.0,595.7,580.0,586.76
430.4,383.4,496.2,444.4,500.0,450.88
620.9,742.8,620.8,640.0,660.0,656.9
604.2,745.8,599.8,644.9,920.0,702.9399999999999
743.7,867.5,642.9,793.3,920.0,793.4799999999999
569.6,670.8,541.5,575.6,560.0,583.5
526.1,760.9,581.0,660.6,920.0,689.72
504.6,474.6,529.9,546.1,420.0,495.03999999999996
531.0,596.1,498.2,562.8,640.0,565.62
545.7,628.4,539.9,618.5,660.0,598.5
439.3,644.8,532.3,574.6,880.0,614.2
389.2,445.2,558.8,475.8,620.0,497.8
379.9,556.7,457.1,406.4,420.0,444.02
528.1,544.1,479.5,472.8,680.0,540.9
531.0,500.2,528.0,417.5,540.0,503.34
379.4,412.3,435.9,415.4,460.0,420.6
595.8,735.7,479.8,575.3,680.0,613.3199999999999
398.5,508.6,463.6,432.5,620.0,484.64
602.6,638.8,582.2,718.2,860.0,680.36
553.4,612.5,589.9,652.0,500.0,581.5600000000001
589.4,558.6,593.1,614.1,620.0,595.04
552.6,612.5,562.6,674.7,760.0,632.4799999999999
353.1,398.3,373.5,433.2,0.0,311.62
600.7,728.3,644.9,640.0,820.0,686.78
490.3,641.5,593.7,615.6,840.0,636.22
712.1,814.8,644.0,788.0,560.0,703.78
376.9,632.4,500.7,447.3,560.0,503.46000000000004
589.8,602.7,582.8,619.6,620.0,602.98
481.4,529.9,451.6,377.3,500.0,468.03999999999996
560.7,715.5,511.5,575.3,700.0,612.6
501.8,518.2,438.7,357.0,480.0,459.14
532.6,653.5,601.8,669.2,880.0,667.42
673.4,803.3,651.2,712.5,720.0,712.0799999999999
598.8,734.6,476.4,608.1,700.0,623.58
471.7,477.4,484.8,483.9,720.0,527.56
362.2,499.5,384.0,465.2,640.0,470.18
449.4,447.1,554.6,541.5,540.0,506.52
457.7,430.3,555.6,511.7,620.0,515.0600000000001
567.8,641.0,604.5,626.6,900.0,667.98
493.0,613.0,494.2,436.3,540.0,515.3
541.9,408.8,529.7,465.5,560.0,501.18
634.4,746.8,529.0,604.0,800.0,662.8399999999999
533.1,542.0,608.4,627.9,580.0,578.28
489.3,449.0,532.9,516.7,580.0,513.5799999999999
428.1,383.8,422.7,370.2,600.0,440.96000000000004
598.0,727.2,533.7,553.2,520.0,586.4200000000001
501.8,477.1,466.4,462.5,460.0,473.56000000000006
589.6,620.7,600.6,596.9,720.0,625.5600000000001
596.4,610.7,524.6,570.2,480.0,556.3799999999999
452.4,624.9,526.6,541.7,520.0,533.1200000000001
533.3,467.8,543.5,535.8,520.0,520.0799999999999
687.4,787.8,540.4,689.9,880.0,717.1
474.0,493.4,472.4,516.2,300.0,451.2
526.4,709.3,445.9,577.7,720.0,595.86
488.7,509.5,480.7,435.5,0.0,382.88
444.7,443.9,532.8,550.0,560.0,506.2799999999999
467.4,519.7,585.0,604.2,580.0,551.26
512.4,564.2,588.5,619.7,560.0,568.96
433.9,507.6,524.6,422.5,580.0,493.71999999999997
643.5,780.1,567.4,631.7,780.0,680.54
470.9,422.4,407.4,420.6,460.0,436.25999999999993
514.9,497.0,411.9,493.4,520.0,487.43999999999994
538.3,648.9,584.0,636.4,680.0,617.52
585.3,744.8,623.9,627.0,660.0,648.2
617.3,642.9,610.9,646.3,860.0,675.4799999999999
536.9,539.4,614.7,554.9,780.0,605.1800000000001
420.1,527.1,515.2,347.9,560.0,474.06000000000006
633.8,714.0,592.5,643.9,920.0,700.8399999999999
607.5,655.3,534.0,672.5,620.0,617.86
507.7,587.9,514.9,607.4,660.0,575.58
0.0,0.0,514.3,403.0,800.0,343.46
434.6,585.4,540.6,471.4,480.0,502.4
529.8,506.7,449.9,561.6,680.0,545.6
475.5,584.9,425.4,560.9,600.0,529.34
619.2,625.8,590.2,598.6,700.0,626.76
477.4,430.9,427.6,621.7,360.0,463.5200000000001
582.7,682.3,567.2,656.2,600.0,617.6800000000001
562.8,668.1,636.3,677.8,920.0,693.0
414.9,385.7,389.5,358.7,540.0,417.76000000000005
666.6,754.4,689.1,684.0,900.0,738.8199999999999
559.1,626.3,614.4,667.1,920.0,677.38
596.5,657.0,613.3,654.8,640.0,632.3199999999999
588.2,451.1,549.7,612.6,560.0,552.32
498.1,570.9,501.5,519.0,580.0,533.9
547.7,579.4,588.7,619.2,700.0,607.0
